chat_id;overall;adverb;article;auxverb;conj;ipron;negate;negemo;posemo;ppron;prep;trait
71F7DEEE-C692-48F0-9132-6D09312979BE;0.9113849199174613;0.8870703764320785;0.9474885844748858;0.8602233346168655;0.932673811486672;0.9002267573696145;0.9448051948051949;0.9135338345864662;0.8523622047244095;0.9389017788089714;0.8796895213454075;extrovert
30077889-417E-439F-BBFE-AAB201696DD5;0.5516031081605479;0.0;0.9090909090909091;0.9090909090909091;0.8574040219378428;0.0;0.0;0.0;0.6666666666666667;0.7692307692307692;0.9680082559339526;extrovert
B06B9F14-8758-439A-AB6A-3EB63B76B355;0.7935819659895867;0.5931034482758621;0.8076009501187648;0.7125748502994012;0.820475319926874;0.8967032967032967;0.972972972972973;0.6923076923076923;0.550236008091706;0.9072426937738246;0.6379821958456974;extrovert
107CA776-D145-477B-BB14-AA144A41CE5C;0.8726624546011824;0.9779667568612292;0.9181636726546906;0.8523028057173108;0.9156184486373165;0.9773371104815864;0.646067415730337;0.5172413793103448;0.9441401971522453;0.8713178294573644;0.8225255972696246;extrovert
E717FDD8-9DB0-4DB2-B86E-A9167EF7954A;0.741474676894667;0.9669540229885057;0.8707729468599034;0.945906432748538;0.8207579378627518;0.7309644670050761;0.0;0.0;0.899063475546306;0.8474169002803363;0.7490247074122237;extrovert
7C150B4C-B2A0-49A1-A825-7817AEA2925F;0.8495463644598208;0.5985401459854014;0.8470764617691154;0.8976157082748948;0.9599780701754387;0.7231638418079096;0.951276102088167;0.36823104693140796;0.9521770164168452;0.9813895781637717;0.8373310074138682;extrovert
E4395B6D-FF40-4CA1-9B87-3EA4BD869A8C;0.8731684410366578;0.8296199213630406;0.8584310189359783;0.9781021897810219;0.827266710787558;0.9183303085299455;0.7786885245901639;0.8300653594771241;0.9687924016282226;0.9188861985472155;0.8760226557583386;introvert
6635AE21-AFB1-483A-86A8-3678795910A2;0.8653897965675188;0.9887842081650965;0.8912633563796354;0.925498426023085;0.94144;0.906567992599445;0.47572815533980584;0.6991150442477876;0.8481880509304603;0.8158803222094362;0.9779559118236473;introvert
E80EAFE0-E5A2-4179-A7EE-C58D30CD5881;0.8548226627055606;0.9520846297448662;0.784;0.936719758932415;0.9828009828009828;0.8213689482470785;0.6451612903225806;0.7173252279635258;0.7848537005163512;0.7476038338658146;0.9688418577307466;extrovert
5B37F860-9B76-49D0-8A7D-888E96730FBC;0.5732639174130003;0.799744081893794;0.0;0.8574040219378428;0.5;0.5715592135345222;1.0;1.0;0.6666666666666667;0.8574040219378428;0.0;introvert
3A25FB7C-5B15-4955-89CB-B9158D569F6D;0.9090235381474661;0.9853544229642648;0.8305821025195482;0.9642082429501084;0.9300341296928328;0.8689809630459127;0.8837209302325582;0.891640866873065;0.8957597173144877;0.9688249400479616;0.8404825737265416;extrovert
31CCE773-ADB9-45DD-9D8D-98265F84A596;0.8872658832350133;0.7922705314009661;0.861797162375197;0.9248613212304588;0.7903055848261328;0.9919354838709677;0.8497409326424871;0.6586345381526104;0.7440970006381621;0.8951267056530214;0.9920893438808749;extrovert
D7C31D2E-0036-47C5-A5C1-BE42B90710A1;0.8537446250250225;0.9692496924969249;0.7013738250180765;0.9938864628820961;0.9170389278876835;0.947265625;0.5761904761904761;0.0;0.8325307651150348;0.774767488879903;0.9501845018450185;extrovert
BC1489FF-2B9E-4530-AC8A-5F513701670A;0.5898751795982239;0.7706528018486424;0.812221514958625;0.7706528018486424;0.5893186003683242;0.0;0.0;0.0;0.8787878787878788;0.8884254431699687;0.8877302745915885;introvert
E19CE114-51D3-454F-93D2-AAF0090DDB5C;0.8582776623773753;0.7331812998859749;0.8666666666666667;0.8499669530733642;0.841726618705036;0.7743526510480888;0.9510869565217391;0.34042553191489366;0.8387096774193549;0.9443609022556392;0.9048792508624939;extrovert
8C8830C7-23E0-4879-BB35-C5A16F080B38;0.7136814500170361;0.9558282208588957;0.7065337763012182;0.9260226283724978;0.9792095042266392;0.0;0.9006342494714588;0.79182156133829;0.9558823529411765;0.5341692789968653;0.7070539419087136;introvert
BC6940F0-C0A6-4EDD-A2D7-689D0EAA67AA;0.5138647901805796;0.7692307692307692;0.0;0.47619047619047616;0.42105263157894735;0.8888888888888888;0.0;1.0;0.8888888888888888;0.6666666666666667;0.8888888888888888;extrovert
2126CEFC-9F96-4E80-913A-707376E5CE17;0.9038328530540667;0.9318316538233551;0.7936507936507937;0.941066417212348;0.9997392438070405;0.8258164852255054;0.8853118712273642;0.8440366972477065;0.9509803921568627;0.8753623188405797;0.9778840406455469;extrovert
A622AC62-F427-4810-8D13-C5CD3DEFC243;0.7134286743424674;0.9304812834224598;0.775260257195346;0.8075370121130552;0.7972508591065293;0.6899563318777293;0.0;0.0;0.5309548793284364;0.8759187202766969;0.8310249307479225;introvert
29761A3C-BB6A-438B-ACF3-C5853AB4386C;0.8560547810353178;0.8976377952755905;0.9994941831057157;0.8416289592760181;0.9101094983447925;0.5578876100203114;0.8172043010752688;0.3114754098360655;0.9884393063583815;0.9660284126003706;0.8584474885844748;extrovert
7234511E-F52C-4066-B05C-6CAF0649DD4E;0.7891236476313314;0.9148128052088985;0.5670852610707204;0.8681556195965417;0.760552268244576;0.9418221734357848;0.884080370942813;0.9125475285171103;0.8392338943702844;0.8312318137730359;0.5452488687782806;extrovert
74E2BDA8-C35C-4776-894F-22E94E26AAF2;0.8369700819056882;0.8337164750957855;0.8580441640378549;0.8309455587392549;0.9096989966555185;0.94675701839303;0.5684210526315789;0.5684210526315789;0.8588351431391905;0.881433473122379;0.8667439165701043;extrovert
214CFEF9-182D-44B8-AAD4-36965B2B26A9;0.6904761904761905;1.0;0.0;0.6666666666666667;0.8571428571428572;1.0;1.0;1.0;0.6666666666666667;0.0;1.0;introvert
48DABF96-EA4A-4B5C-A366-31777B15FF53;0.8844597209809648;0.9656067488643738;0.7790463398253862;0.7755868544600939;0.9955085865257596;0.8880368098159509;0.791970802919708;0.9219330855018587;0.737913486005089;0.9345238095238095;0.9453978159126365;extrovert
30146BE0-CF1B-434F-9425-C101BEC01B86;0.8418761163949935;0.9959514170040485;0.9514066496163683;0.8761534725594948;0.7733083879014655;0.9376518218623482;0.49696969696969695;0.0;0.5030425963488843;0.9074509803921569;0.7961165048543689;introvert
